schema_version,facility_id,source_dataset,source_record_id,facility_name,country_name,country_iso3,province,city,district,longitude_wgs84_deg,latitude_wgs84_deg,facility_status,location_source,location_confidence,location_confidence_reason,evaporation_type,evaporation_type_confidence,facility_subtype,target_facility_type,process_type_p,process_type_confidence,process_type_source,size_class_z,influent_type_w,influent_type_confidence,treatment_level,treatment_level_confidence,discharge_standard_d,discharge_standard_confidence,industry,high_salinity_exposure_level,classification_notes,wastewater_flow_m3_day,annual_wastewater_m3_year,wastewater_flow_source,wastewater_flow_confidence,q_brine_m3_year,q_brine_low_m3_year,q_brine_high_m3_year,q_brine_source,q_brine_confidence,tds_mg_l,tds_low_mg_l,tds_high_mg_l,tds_source,tds_confidence,target_recovery_fraction,target_recovery_source,target_recovery_confidence,selected_exposed_water_area_m2,rule_exposed_water_area_m2,calibrated_exposed_water_area_m2,observed_exposed_water_area_m2,exposed_water_area_source,exposed_water_area_confidence,exposed_water_area_status,site_context_area_m2,max_contiguous_land_area_m2,land_area_source,land_area_confidence,climate_station_id,climate_station_name,climate_station_longitude_deg,climate_station_latitude_deg,climate_station_distance_km,pev_baseline_mm_year,pev_baseline_period,pev_source,pev_spatial_confidence,precip_baseline_mm_year,mean_relative_humidity_fraction,mean_air_temperature_c,climate_data_status,baseline_uec_kwh_m3,uec_source,uec_confidence,influent_cod_mg_l,effluent_cod_mg_l,influent_tn_mg_l,effluent_tn_mg_l,water_quality_source,water_quality_confidence,electricity_price_region_key,grid_carbon_region_key,land_cost_region_key,parameter_profile_id,input_readiness_status,missing_required_fields,overall_record_confidence,record_source_locator,notes,climate_aux_baseline_period,climate_aux_source,climate_aux_confidence
task2_inputs_v1,HW_CHN_45619,HydroWASTE_v1.0+local_area_calibration_v1,45619,Liaoning,China,CHN,辽宁省,,,121.775,41.596,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,13000.0,4745000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,35175.0,3900.0,35175.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54331,北镇 type: 一般站 Lat: 41.6 Lon: 121.75 altitude: 113.6 alt_qiya: 115.0 县级: 北镇市 县级码: 210782 地级: 锦州市 省级: 辽宁省,121.75,41.6,2.1259,1907.2308,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,543.8258536585366,0.6295776807450536,8.47095620747135,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45620,HydroWASTE_v1.0+local_area_calibration_v1,45620,Liaoning,China,CHN,辽宁省,,,121.765,41.366,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,16000.0,5840000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,35519.0,4800.0,35519.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54338,盘山 type: 一般站 Lat: 41.266667 Lon: 122.033333 altitude: 4.8 alt_qiya: 5.4 县级: 盘山县 县级码: 211122 地级: 盘锦市 省级: 辽宁省,122.0333,41.2667,24.9842,2365.4224,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,543.8258536585366,0.6295776807450536,8.47095620747135,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45621,HydroWASTE_v1.0+local_area_calibration_v1,45621,Liaoning,China,CHN,辽宁省,,,122.119,41.66,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,27000.0,9855000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,31751.999999999996,8100.000000000001,31751.999999999996,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54335,黑山 type: 基本站 Lat: 41.683333 Lon: 122.083333 altitude: 37.5 alt_qiya: 38.4 县级: 黑山县 县级码: 210726 地级: 锦州市 省级: 辽宁省,122.0833,41.6833,3.938,1551.5605,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,543.8258536585366,0.6295776807450536,8.47095620747135,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45622,HydroWASTE_v1.0+local_area_calibration_v1,45622,Liaoning,China,CHN,辽宁省,,,121.196,41.112,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,60000.0,21900000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,53194.0,18000.0,53194.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54337,锦州 type: 基本站 Lat: 41.133333 Lon: 121.116667 altitude: 65.9 alt_qiya: 66.6 县级: 古塔区 县级码: 210702 地级: 锦州市 省级: 辽宁省,121.1167,41.1333,7.0559,1974.4614,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,565.7407317073171,0.6437174638637695,9.490454999735265,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45623,HydroWASTE_v1.0+local_area_calibration_v1,45623,Liaoning,China,CHN,辽宁省,,,121.202,41.125,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,98000.0,35770000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,53028.00000000001,29400.0,53028.00000000001,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54337,锦州 type: 基本站 Lat: 41.133333 Lon: 121.116667 altitude: 65.9 alt_qiya: 66.6 县级: 古塔区 县级码: 210702 地级: 锦州市 省级: 辽宁省,121.1167,41.1333,7.2069,1974.4614,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,565.7407317073171,0.6437174638637695,9.490454999735265,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45624,HydroWASTE_v1.0+local_area_calibration_v1,45624,Liaoning,China,CHN,辽宁省,,,121.029,40.827,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,15000.0,5475000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,30985.999999999996,4500.0,30985.999999999996,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54453,连山区 type: 一般站 Lat: 40.866667 Lon: 120.966667 altitude: 38.9 alt_qiya: 39.9 县级: 南票区 县级码: 211404 地级: 葫芦岛市 省级: 辽宁省,120.9667,40.8667,6.8517,1631.4396,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,565.7407317073171,0.6437174638637695,9.490454999735265,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45625,HydroWASTE_v1.0+local_area_calibration_v1,45625,Liaoning,China,CHN,辽宁省,,,121.387,41.179,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,18000.0,6570000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,32101.0,5400.0,32101.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54330,凌海 type: 一般站 Lat: 41.133333 Lon: 121.333333 altitude: 45.2 alt_qiya: 46.1 县级: 凌海市 县级码: 210781 地级: 锦州市 省级: 辽宁省,121.3333,41.1333,6.7803,1638.4676,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,565.7407317073171,0.6437174638637695,9.490454999735265,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45626,HydroWASTE_v1.0+local_area_calibration_v1,45626,Liaoning,China,CHN,辽宁省,,,121.229,41.546,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,12000.0,4380000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,31318.0,3600.0,31318.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54334,义县 type: 基本站 Lat: 41.516667 Lon: 121.25 altitude: 74.2 alt_qiya: 75.1 县级: 义县 县级码: 210727 地级: 锦州市 省级: 辽宁省,121.25,41.5167,3.7006,1541.1062,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,526.8829268292683,0.5967468177112717,8.587232151888104,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45627,HydroWASTE_v1.0+local_area_calibration_v1,45627,Liaoning,China,CHN,辽宁省,,,123.284,41.41,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,23000.0,8395000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,32549.0,6899.999999999999,32549.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54348,灯塔 type: 一般站 Lat: 41.416667 Lon: 123.366667 altitude: 45.0 alt_qiya: 46.0 县级: 灯塔市 县级码: 211081 地级: 辽阳市 省级: 辽宁省,123.3667,41.4167,6.9335,1516.7972,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,665.5346341463414,0.6620333133048151,8.478242502085923,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45628,HydroWASTE_v1.0+local_area_calibration_v1,45628,Liaoning,China,CHN,辽宁省,,,123.231,41.207,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,small_lt_10kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,7000.0,2555000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,21000.0,2100.0,21000.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54347,辽阳 type: 一般站 Lat: 41.25 Lon: 123.183333 altitude: 24.8 alt_qiya: 25.8 县级: 白塔区 县级码: 211002 地级: 辽阳市 省级: 辽宁省,123.1833,41.25,6.2251,1424.2284,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,665.5346341463414,0.6620333133048151,8.478242502085923,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45629,HydroWASTE_v1.0+local_area_calibration_v1,45629,Liaoning,China,CHN,辽宁省,,,123.41,41.18,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,27000.0,9855000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,31599.0,8100.000000000001,31599.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54347,辽阳 type: 一般站 Lat: 41.25 Lon: 123.183333 altitude: 24.8 alt_qiya: 25.8 县级: 白塔区 县级码: 211002 地级: 辽阳市 省级: 辽宁省,123.1833,41.25,20.4953,1424.2284,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,665.5346341463414,0.6620333133048151,8.478242502085923,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45630,HydroWASTE_v1.0+local_area_calibration_v1,45630,Liaoning,China,CHN,辽宁省,,,123.11,41.281,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,low_conventional,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,large_gt_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,WASTE_DIS>100000 m3/d，大型城市厂按紧凑常规机械二级处理代理,116000.0,42340000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,6959.999999999999,6959.999999999999,6959.999999999999,,fallback_rule_area_insufficient_rs_labels_for_scenario,low,model_estimate_not_direct_observation,,,,missing,54347,辽阳 type: 一般站 Lat: 41.25 Lon: 123.183333 altitude: 24.8 alt_qiya: 25.8 县级: 白塔区 县级码: 211002 地级: 辽阳市 省级: 辽宁省,123.1833,41.25,7.0321,1424.2284,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,665.5346341463414,0.6620333133048151,8.478242502085923,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45631,HydroWASTE_v1.0+local_area_calibration_v1,45631,Liaoning,China,CHN,辽宁省,,,123.223,41.223,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,low_conventional,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,large_gt_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,WASTE_DIS>100000 m3/d，大型城市厂按紧凑常规机械二级处理代理,115000.0,41975000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,6899.999999999999,6899.999999999999,6899.999999999999,,fallback_rule_area_insufficient_rs_labels_for_scenario,low,model_estimate_not_direct_observation,,,,missing,54347,辽阳 type: 一般站 Lat: 41.25 Lon: 123.183333 altitude: 24.8 alt_qiya: 25.8 县级: 白塔区 县级码: 211002 地级: 辽阳市 省级: 辽宁省,123.1833,41.25,4.4738,1424.2284,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,665.5346341463414,0.6620333133048151,8.478242502085923,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45632,HydroWASTE_v1.0+local_area_calibration_v1,45632,Liaoning,China,CHN,辽宁省,,,123.06,41.248,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,12700.0,4635500.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,31687.0,3810.0,31687.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54345,辽阳县 type: 一般站 Lat: 41.2 Lon: 123.066667 altitude: 30.7 alt_qiya: 32.1 县级: 辽阳县 县级码: 211021 地级: 辽阳市 省级: 辽宁省,123.0667,41.2,5.3664,1456.9049,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,725.0065853658537,0.6873043289350926,7.716090593899426,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45633,HydroWASTE_v1.0+local_area_calibration_v1,45633,Liaoning,China,CHN,辽宁省,,,122.047,41.032,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,14000.0,5110000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,33931.0,4200.0,33931.0,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54470,大洼 type: 基本站 Lat: 41.016667 Lon: 122.05 altitude: 5.5 alt_qiya: 6.4 县级: 大洼区 县级码: 211104 地级: 盘锦市 省级: 辽宁省,122.05,41.0167,1.7234,2209.1403,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,588.0687804878048,0.6655184044920844,9.24674064620727,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
task2_inputs_v1,HW_CHN_45634,HydroWASTE_v1.0+local_area_calibration_v1,45634,Liaoning,China,CHN,辽宁省,,,121.948,41.131,Not Reported,HydroWASTE LAT_WWTP/LON_WWTP,unassessed,QUAL_LOC=4: HydroWASTE did not assess China location quality,I_low_salinity_service,medium,municipal_wwtp,open_water_treatment_units,medium_oxidation_sbr,medium,model_hydrowaste_evap_impact_v2_timeseries.py::assign_process_scenario,medium_10_100kt_d,low_salinity_municipal_assumed,low,Secondary,high,,missing,municipal_wastewater,low_assumed,5000<WASTE_DIS<=100000 m3/d，按中等规模氧化沟/SBR/延时曝气代理,100000.0,36500000.0,HydroWASTE WASTE_DIS,high,,,,not_applicable_for_type_I_core,missing,,,,,missing,,,missing,49936.99999999999,30000.0,49936.99999999999,,ridge_log_area_calibrated_from_top500_rs_labels,medium,model_estimate_not_direct_observation,,,,missing,54470,大洼 type: 基本站 Lat: 41.016667 Lon: 122.05 altitude: 5.5 alt_qiya: 6.4 县级: 大洼区 县级码: 211104 地级: 盘锦市 省级: 辽宁省,122.05,41.0167,15.321,2209.1403,1950-2025_available_record_mean,nearest station from local daily potential evaporation data,high,588.0687804878048,0.6655184044920844,9.24674064620727,pev_and_aux_p_rh_t_available,,,missing,,,,,,missing,辽宁省,辽宁省,辽宁省,type_i_municipal_default,ready_type_i_net_evap_core_missing_process_layer,discharge_standard_d;baseline_uec_kwh_m3;process_water_quality,low,poi_output/hydrowaste_area_calibration_v1/hydrowaste_2486_calibrated_area_v1.csv,Type I assignment and exposed area are model-based; do not treat as direct facility observations.,1984-2024,NASA_POWER_monthly_point_API,medium
