climate_station_id,process_type_p,facility_count,province_count,province_first,city_first,annual_wastewater_m3_year,process_electricity_kwh_year,process_electricity_carbon_tco2_year,station_name,station_name_full,longitude_deg,latitude_deg,station_facility_count,mean_match_distance_km,state_trend_quadrant,station_process_carbon_share_pct,process_carbon_10k_tco2_year,process_name_cn
50655,high_pond_lagoon,1,1,黑龙江省,,1460000.0,456028.21799888887,238.457155191619,五大连池,五大连池 type: 一般站 Lat: 48.5 Lon: 126.183333 altitude: 266.8 alt_qiya: 268.2 县级: 五大连池市 县级码: 231182 地级: 黑河市 省级: 黑龙江省,126.1833,48.5,1,2.3352,positive_decline,100.0,0.0238457155191619,稳定塘/氧化塘
50742,medium_oxidation_sbr,1,1,黑龙江省,,6205000.0,5590111.868175844,2923.069495869149,富裕,富裕 type: 基准站 Lat: 47.8 Lon: 124.483333 altitude: 162.7 alt_qiya: 163.8 县级: 富裕县 县级码: 230227 地级: 齐齐哈尔市 省级: 黑龙江省,124.4833,47.8,1,4.6765,positive_decline,100.0,0.2923069495869149,氧化沟/SBR
50745,medium_oxidation_sbr,1,1,黑龙江省,,29930000.0,23038220.83286073,12046.68567350288,齐齐哈尔,齐齐哈尔 type: 基本站 Lat: 47.383333 Lon: 123.916667 altitude: 147.1 alt_qiya: 148.0 县级: 建华区 县级码: 230203 地级: 齐齐哈尔市 省级: 黑龙江省,123.9167,47.3833,1,9.6313,positive_decline,100.0,1.204668567350288,氧化沟/SBR
50774,medium_oxidation_sbr,1,1,黑龙江省,,2555000.0,2515386.3842548104,1315.2955403268404,伊春,伊春 type: 基本站 Lat: 47.7 Lon: 128.833333 altitude: 264.8 alt_qiya: 265.8 县级: 伊美区 县级码: 230717 地级: 伊春市 省级: 黑龙江省,128.8333,47.7,1,3.0424,positive_increase,100.0,0.13152955403268404,氧化沟/SBR
50775,medium_oxidation_sbr,1,1,黑龙江省,,14417500.0,11938612.488619108,6242.700470298932,鹤岗,鹤岗 type: 一般站 Lat: 47.333333 Lon: 130.2 altitude: 182.3 alt_qiya: 183.3 县级: 东山区 县级码: 230406 地级: 鹤岗市 省级: 黑龙江省,130.2,47.3333,1,3.7653,positive_decline,100.0,0.6242700470298932,氧化沟/SBR
50778,medium_oxidation_sbr,1,1,黑龙江省,,2920000.0,2836595.816431351,1483.2559524119536,同江,同江 type: 基准站 Lat: 47.666667 Lon: 132.533333 altitude: 57.5 alt_qiya: 59.1 县级: 同江市 县级码: 230881 地级: 佳木斯市 省级: 黑龙江省,132.5333,47.6667,1,5.4062,positive_decline,100.0,0.14832559524119535,氧化沟/SBR
50788,medium_oxidation_sbr,1,1,黑龙江省,,5475000.0,4994575.734745524,2611.663651698435,富锦,富锦 type: 基本站 Lat: 47.233333 Lon: 131.983333 altitude: 66.4 alt_qiya: 68.4 县级: 富锦市 县级码: 230882 地级: 佳木斯市 省级: 黑龙江省,131.9833,47.2333,1,8.6557,positive_decline,100.0,0.2611663651698435,氧化沟/SBR
50833,high_pond_lagoon,1,1,内蒙古自治区,,1825000.0,557456.1722016894,361.1758539694746,扎赉特旗,扎赉特旗 type: 一般站 Lat: 46.716667 Lon: 122.9 altitude: 187.8 alt_qiya: 188.8 县级: 扎赉特旗 县级码: 152223 地级: 兴安盟 省级: 内蒙古自治区,122.9,46.7167,1,0.9135,positive_decline,100.0,0.03611758539694746,稳定塘/氧化塘
50838,medium_oxidation_sbr,1,1,内蒙古自治区,,10950000.0,9320207.878493529,6038.562684475957,乌兰浩特,乌兰浩特 type: 基本站 Lat: 46.083333 Lon: 122.05 altitude: 274.7 alt_qiya: 275.9 县级: 乌兰浩特市 县级码: 152201 地级: 兴安盟 省级: 内蒙古自治区,122.05,46.0833,3,5.7723,positive_decline,90.91238035664531,0.6038562684475958,氧化沟/SBR
50838,high_pond_lagoon,2,1,内蒙古自治区,,2993000.0,931649.835418216,603.6159283674622,乌兰浩特,乌兰浩特 type: 基本站 Lat: 46.083333 Lon: 122.05 altitude: 274.7 alt_qiya: 275.9 县级: 乌兰浩特市 县级码: 152201 地级: 兴安盟 省级: 内蒙古自治区,122.05,46.0833,3,5.7723,positive_decline,9.087619643354683,0.06036159283674622,稳定塘/氧化塘
50850,medium_oxidation_sbr,5,1,黑龙江省,,72051000.0,58711727.71953596,30700.362424545354,大庆,大庆 type: 一般站 Lat: 46.566667 Lon: 125.133333 altitude: 147.2 alt_qiya: 148.4 县级: 龙凤区 县级码: 230603 地级: 大庆市 省级: 黑龙江省,125.1333,46.5667,5,17.306919999999998,positive_decline,100.0,3.0700362424545355,氧化沟/SBR
50853,medium_oxidation_sbr,1,1,黑龙江省,,14855500.0,12264544.915684847,6413.130536411608,北林,北林 type: 基本站 Lat: 46.616667 Lon: 126.966667 altitude: 179.6 alt_qiya: 181.2 县级: 北林区 县级码: 231202 地级: 绥化市 省级: 黑龙江省,126.9667,46.6167,1,2.3381,positive_decline,100.0,0.6413130536411608,氧化沟/SBR
50854,medium_oxidation_sbr,1,1,黑龙江省,,6205000.0,5590111.868175844,2923.069495869149,安达,安达 type: 基本站 Lat: 46.383333 Lon: 125.316667 altitude: 149.3 alt_qiya: 150.4 县级: 安达市 县级码: 231281 地级: 绥化市 省级: 黑龙江省,125.3167,46.3833,1,8.2047,positive_decline,100.0,0.2923069495869149,氧化沟/SBR
50858,medium_oxidation_sbr,1,1,黑龙江省,,8869500.0,7710137.372212218,4031.630831929769,肇东,肇东 type: 一般站 Lat: 46.016667 Lon: 125.8 altitude: 159.5 alt_qiya: 161.0 县级: 肇东市 县级码: 231282 地级: 绥化市 省级: 黑龙江省,125.8,46.0167,1,14.1599,positive_decline,100.0,0.4031630831929769,氧化沟/SBR
50873,medium_oxidation_sbr,2,1,黑龙江省,,29200000.0,23862706.673539236,12477.809319593667,佳木斯,佳木斯 type: 基准站 Lat: 46.783333 Lon: 130.3 altitude: 82.0 alt_qiya: 83.1 县级: 郊区 县级码: 230811 地级: 佳木斯市 省级: 黑龙江省,130.3,46.7833,2,7.1547,positive_decline,100.0,1.2477809319593667,氧化沟/SBR
50884,medium_oxidation_sbr,1,1,黑龙江省,,18250000.0,14760105.906704102,7718.059378615575,双鸭山,双鸭山 type: 一般站 Lat: 46.633333 Lon: 131.15 altitude: 175.3 alt_qiya: 176.8 县级: 尖山区 县级码: 230502 地级: 双鸭山市 省级: 黑龙江省,131.15,46.6333,1,1.0731,positive_decline,100.0,0.7718059378615575,氧化沟/SBR
50924,medium_oxidation_sbr,1,1,内蒙古自治区,,9125000.0,7909744.907515325,5124.723725579179,霍林郭勒,霍林郭勒 type: 一般站 Lat: 45.55 Lon: 119.65 altitude: 860.0 alt_qiya: 861.0 县级: 霍林郭勒市 县级码: 150581 地级: 通辽市 省级: 内蒙古自治区,119.65,45.55,1,1.4824,positive_increase,100.0,0.5124723725579179,氧化沟/SBR
50936,medium_oxidation_sbr,1,1,吉林省,,4745000.0,4391020.724023322,2051.045780191293,白城,白城 type: 基准站 Lat: 45.633333 Lon: 122.833333 altitude: 155.3 alt_qiya: 156.2 县级: 洮北区 县级码: 220802 地级: 白城市 省级: 吉林省,122.8333,45.6333,1,3.7304,positive_decline,100.0,0.2051045780191293,氧化沟/SBR
50937,medium_oxidation_sbr,1,1,内蒙古自治区,,2190000.0,2189538.545519339,1418.6020236419797,科尔沁右翼中旗,科尔沁右翼中旗 type: 一般站 Lat: 45.066667 Lon: 121.483333 altitude: 282.1 alt_qiya: 283.1 县级: 科尔沁右翼中旗 县级码: 152222 地级: 兴安盟 省级: 内蒙古自治区,121.4833,45.0667,1,4.7068,positive_decline,100.0,0.14186020236419797,氧化沟/SBR
50939,medium_oxidation_sbr,1,1,吉林省,,4672000.0,4330174.941296375,2022.6247150795368,洮南,洮南 type: 一般站 Lat: 45.333333 Lon: 122.816667 altitude: 150.8 alt_qiya: 154.9 县级: 洮南市 县级码: 220881 地级: 白城市 省级: 吉林省,122.8167,45.3333,1,1.8137,positive_decline,100.0,0.20226247150795368,氧化沟/SBR
50945,medium_oxidation_sbr,1,1,吉林省,,4161000.0,3901493.0350403576,1822.387396667351,大安,大安 type: 基本站 Lat: 45.5 Lon: 124.233333 altitude: 138.1 alt_qiya: 139.7 县级: 大安市 县级码: 220882 地级: 白城市 省级: 吉林省,124.2333,45.5,1,7.1856,positive_decline,100.0,0.1822387396667351,氧化沟/SBR
50946,medium_oxidation_sbr,1,1,吉林省,,18250000.0,14760105.906704102,6894.445469021486,松原,松原 type: 一般站 Lat: 45.183333 Lon: 124.833333 altitude: 139.8 alt_qiya: 141.3 县级: 宁江区 县级码: 220702 地级: 松原市 省级: 吉林省,124.8333,45.1833,1,0.78,positive_decline,100.0,0.6894445469021486,氧化沟/SBR
50948,medium_oxidation_sbr,1,1,吉林省,,5475000.0,4994575.734745524,2332.9663256996346,乾安,乾安 type: 基本站 Lat: 45.0 Lon: 124.016667 altitude: 146.3 alt_qiya: 147.9 县级: 乾安县 县级码: 220723 地级: 松原市 省级: 吉林省,124.0167,45.0,1,1.6381,positive_decline,100.0,0.23329663256996347,氧化沟/SBR
50949,medium_oxidation_sbr,1,1,吉林省,,29200000.0,22531881.47492197,10524.641836936054,前郭,前郭 type: 基本站 Lat: 45.083333 Lon: 124.866667 altitude: 136.2 alt_qiya: 137.7 县级: 宁江区 县级码: 220702 地级: 松原市 省级: 吉林省,124.8667,45.0833,1,2.9721,positive_decline,100.0,1.0524641836936055,氧化沟/SBR
50950,high_pond_lagoon,1,1,黑龙江省,,912500.0,298733.36594641634,156.2076770533811,肇州,肇州 type: 基准站 Lat: 45.7 Lon: 125.25 altitude: 148.7 alt_qiya: 150.2 县级: 肇州县 县级码: 230621 地级: 大庆市 省级: 黑龙江省,125.25,45.7,1,49.4322,positive_decline,100.0,0.01562076770533811,稳定塘/氧化塘
50953,low_conventional,1,1,黑龙江省,,104755000.0,49797577.574100144,26039.153313496965,哈尔滨,哈尔滨 type: 基本站 Lat: 45.933333 Lon: 126.566667 altitude: 118.3 alt_qiya: 117.7 县级: 呼兰区 县级码: 230111 地级: 哈尔滨市 省级: 黑龙江省,126.5667,45.9333,2,16.1892,positive_decline,90.98409595474496,2.6039153313496963,常规工艺
50953,medium_oxidation_sbr,1,1,黑龙江省,,5402000.0,4934600.672600482,2580.302691702792,哈尔滨,哈尔滨 type: 基本站 Lat: 45.933333 Lon: 126.566667 altitude: 118.3 alt_qiya: 117.7 县级: 呼兰区 县级码: 230111 地级: 哈尔滨市 省级: 黑龙江省,126.5667,45.9333,2,16.1892,positive_decline,9.015904045255041,0.2580302691702792,氧化沟/SBR
50954,high_pond_lagoon,1,1,黑龙江省,,1642500.0,507024.5483559499,265.12313633532625,肇源,肇源 type: 一般站 Lat: 45.5 Lon: 125.083333 altitude: 127.5 alt_qiya: 123.0 县级: 肇源县 县级码: 230622 地级: 大庆市 省级: 黑龙江省,125.0833,45.5,1,3.6264,positive_decline,100.0,0.026512313633532625,稳定塘/氧化塘
50955,medium_oxidation_sbr,1,1,黑龙江省,,6533500.0,5855772.524673859,3061.983453151961,双城,双城 type: 基本站 Lat: 45.4 Lon: 126.316667 altitude: 168.3 alt_qiya: 168.8 县级: 双城区 县级码: 230113 地级: 哈尔滨市 省级: 黑龙江省,126.3167,45.4,1,1.3354,positive_decline,100.0,0.3061983453151961,氧化沟/SBR
50958,medium_oxidation_sbr,1,1,黑龙江省,,17702500.0,14360978.581773857,7509.35570040955,阿城,阿城 type: 一般站 Lat: 45.533333 Lon: 126.933333 altitude: 168.2 alt_qiya: 166.6 县级: 阿城区 县级码: 230112 地级: 哈尔滨市 省级: 黑龙江省,126.9333,45.5333,1,6.4003,positive_decline,100.0,0.750935570040955,氧化沟/SBR
50965,medium_oxidation_sbr,1,1,黑龙江省,,2555000.0,2515386.3842548104,1315.2955403268404,延寿,延寿 type: 一般站 Lat: 45.433333 Lon: 128.266667 altitude: 167.2 alt_qiya: 168.3 县级: 延寿县 县级码: 230129 地级: 哈尔滨市 省级: 黑龙江省,128.2667,45.4333,1,3.1934,positive_decline,100.0,0.13152955403268404,氧化沟/SBR
50983,medium_oxidation_sbr,1,1,黑龙江省,,2555000.0,2515386.3842548104,1315.2955403268404,虎林,虎林 type: 基本站 Lat: 45.766667 Lon: 132.966667 altitude: 100.2 alt_qiya: 101.1 县级: 虎林市 县级码: 230381 地级: 鸡西市 省级: 黑龙江省,132.9667,45.7667,1,1.7394,positive_decline,100.0,0.13152955403268404,氧化沟/SBR
50987,medium_oxidation_sbr,1,1,黑龙江省,,14490500.0,11993002.54475242,6271.141030651042,鸡东,鸡东 type: 一般站 Lat: 45.266667 Lon: 131.1 altitude: 219.9 alt_qiya: 220.9 县级: 鸡东县 县级码: 230321 地级: 鸡西市 省级: 黑龙江省,131.1,45.2667,1,6.475,positive_decline,100.0,0.6271141030651042,氧化沟/SBR
51058,high_pond_lagoon,1,1,新疆维吾尔自治区,,730000.0,235330.97477480245,141.69277991190856,阿克达拉,阿克达拉 type: 一般站 Lat: 47.1 Lon: 87.966667 altitude: 563.3 alt_qiya: 564.3 县级: 福海县 县级码: 654323 地级: 阿勒泰地区 省级: 新疆维吾尔自治区,87.9667,47.1,1,36.2223,positive_increase,100.0,0.014169277991190856,稳定塘/氧化塘
51076,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,5475000.0,4836871.078097289,2912.280076122378,阿勒泰,阿勒泰 type: 基准站 Lat: 47.733333 Lon: 88.083333 altitude: 735.3 alt_qiya: 736.5 县级: 阿勒泰市 县级码: 654301 地级: 阿勒泰地区 省级: 新疆维吾尔自治区,88.0833,47.7333,1,10.4986,positive_increase,100.0,0.29122800761223777,氧化沟/SBR
51133,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,4745000.0,3700060.502069045,2227.806428295772,塔城,塔城 type: 基准站 Lat: 46.733333 Lon: 83.0 altitude: 534.9 alt_qiya: 536.0 县级: 塔城市 县级码: 654201 地级: 塔城地区 省级: 新疆维吾尔自治区,83.0,46.7333,1,3.953,positive_increase,100.0,0.2227806428295772,氧化沟/SBR
51145,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,2920000.0,2684414.254992926,1616.2858229312408,额敏,额敏 type: 一般站 Lat: 46.55 Lon: 83.65 altitude: 521.6 alt_qiya: 523.1 县级: 额敏县 县级码: 654221 地级: 塔城地区 省级: 新疆维吾尔自治区,83.65,46.55,1,5.9367,positive_increase,100.0,0.16162858229312407,氧化沟/SBR
51238,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,3650000.0,3467500.0,2087.78175,博乐,博乐 type: 基本站 Lat: 44.9 Lon: 82.066667 altitude: 532.2 alt_qiya: 533.2 县级: 博乐市 县级码: 652701 地级: 博尔塔拉蒙古自治州 省级: 新疆维吾尔自治区,82.0667,44.9,1,3.8885,positive_increase,100.0,0.208778175,氧化沟/SBR
51243,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,12410000.0,8555239.122514967,5151.1094756662615,克拉玛依,克拉玛依 type: 基本站 Lat: 45.616667 Lon: 84.85 altitude: 450.3 alt_qiya: 451.1 县级: 克拉玛依区 县级码: 650203 地级: 克拉玛依市 省级: 新疆维吾尔自治区,84.85,45.6167,1,9.3057,positive_increase,100.0,0.5151109475666261,氧化沟/SBR
51346,medium_oxidation_sbr,3,1,新疆维吾尔自治区,,14746000.0,11228363.500941906,6760.597663917122,乌苏,乌苏 type: 基准站 Lat: 44.433333 Lon: 84.666667 altitude: 478.7 alt_qiya: 479.9 县级: 乌苏市 县级码: 654202 地级: 塔城地区 省级: 新疆维吾尔自治区,84.6667,44.4333,3,14.5933,positive_increase,100.0,0.6760597663917122,氧化沟/SBR
51359,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,36500000.0,22135736.76755104,13327.927107742478,玛纳斯,玛纳斯 type: 一般站 Lat: 44.316667 Lon: 86.2 altitude: 471.4 alt_qiya: 472.9 县级: 玛纳斯县 县级码: 652324 地级: 昌吉回族自治州 省级: 新疆维吾尔自治区,86.2,44.3167,1,4.8152,positive_increase,100.0,1.3327927107742479,氧化沟/SBR
51367,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,6935000.0,5424113.215929717,3265.858567311282,呼图壁,呼图壁 type: 基本站 Lat: 44.166667 Lon: 86.85 altitude: 575.1 alt_qiya: 576.2 县级: 呼图壁县 县级码: 652323 地级: 昌吉回族自治州 省级: 新疆维吾尔自治区,86.85,44.1667,1,7.0825,positive_increase,100.0,0.3265858567311282,氧化沟/SBR
51368,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,11315000.0,7687398.554114017,4628.582669432049,昌吉,昌吉 type: 一般站 Lat: 44.116667 Lon: 87.316667 altitude: 515.7 alt_qiya: 516.7 县级: 昌吉市 县级码: 652301 地级: 昌吉回族自治州 省级: 新疆维吾尔自治区,87.3167,44.1167,1,11.134,positive_increase,100.0,0.4628582669432049,氧化沟/SBR
51369,medium_oxidation_sbr,2,1,新疆维吾尔自治区,,40150000.0,24884331.931359015,14982.856255871264,米泉,米泉 type: 一般站 Lat: 43.966667 Lon: 87.65 altitude: 600.3 alt_qiya: 601.8 县级: 米东区 县级码: 650109 地级: 乌鲁木齐市 省级: 新疆维吾尔自治区,87.65,43.9667,2,12.8452,positive_increase,100.0,1.4982856255871264,氧化沟/SBR
51377,medium_oxidation_sbr,2,1,新疆维吾尔自治区,,6205000.0,5510158.10067853,3317.666192418543,阜康,阜康 type: 一般站 Lat: 44.166667 Lon: 87.916667 altitude: 547.0 alt_qiya: 547.9 县级: 阜康市 县级码: 652302 地级: 昌吉回族自治州 省级: 新疆维吾尔自治区,87.9167,44.1667,2,5.92905,positive_increase,100.0,0.3317666192418543,氧化沟/SBR
51434,medium_oxidation_sbr,2,1,新疆维吾尔自治区,,16060000.0,10689325.068597957,6436.0426238028285,伊宁县,伊宁县 type: 一般站 Lat: 43.966667 Lon: 81.533333 altitude: 770.0 alt_qiya: 771.6 县级: 伊宁县 县级码: 654021 地级: 伊犁哈萨克自治州 省级: 新疆维吾尔自治区,81.5333,43.9667,2,3.24745,positive_increase,100.0,0.6436042623802829,氧化沟/SBR
51463,medium_oxidation_sbr,3,1,新疆维吾尔自治区,,29565000.0,20093144.325280696,12098.082198251508,乌鲁木齐,乌鲁木齐 type: 基本站 Lat: 43.783333 Lon: 87.65 altitude: 935.0 alt_qiya: 936.0 县级: 天山区 县级码: 650102 地级: 乌鲁木齐市 省级: 新疆维吾尔自治区,87.65,43.7833,3,6.563466666666667,positive_increase,100.0,1.2098082198251507,氧化沟/SBR
51559,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,3650000.0,3467500.0,2087.78175,和静,和静 type: 一般站 Lat: 42.316667 Lon: 86.4 altitude: 1100.9 alt_qiya: 1102.4 县级: 和静县 县级码: 652827 地级: 巴音郭楞蒙古自治州 省级: 新疆维吾尔自治区,86.4,42.3167,1,1.0825,positive_increase,100.0,0.208778175,氧化沟/SBR
51567,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,2920000.0,2102481.0763909733,1265.903856095005,焉耆,焉耆 type: 基准站 Lat: 42.083333 Lon: 86.566667 altitude: 1055.3 alt_qiya: 1056.5 县级: 焉耆回族自治县 县级码: 652826 地级: 巴音郭楞蒙古自治州 省级: 新疆维吾尔自治区,86.5667,42.0833,1,2.2332,positive_increase,100.0,0.1265903856095005,氧化沟/SBR
51628,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,18615000.0,10645358.11459826,6409.5701207996135,阿克苏,阿克苏 type: 基准站 Lat: 41.116667 Lon: 80.383333 altitude: 1107.1 alt_qiya: 1108.1 县级: 温宿县 县级码: 652922 地级: 阿克苏地区 省级: 新疆维吾尔自治区,80.3833,41.1167,1,12.715,positive_increase,100.0,0.6409570120799614,氧化沟/SBR
51644,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,8322000.0,5115827.678349803,3080.239845134416,库车,库车 type: 基本站 Lat: 41.716667 Lon: 82.966667 altitude: 1081.9 alt_qiya: 1082.7 县级: 库车市 县级码: 652902 地级: 阿克苏地区 省级: 新疆维吾尔自治区,82.9667,41.7167,1,7.3423,positive_increase,100.0,0.3080239845134416,氧化沟/SBR
51656,medium_oxidation_sbr,2,1,新疆维吾尔自治区,,35040000.0,19591823.514659055,11796.236938176215,库尔勒,库尔勒 type: 基本站 Lat: 41.733333 Lon: 85.816667 altitude: 899.8 alt_qiya: 901.3 县级: 库尔勒市 县级码: 652801 地级: 巴音郭楞蒙古自治州 省级: 新疆维吾尔自治区,85.8167,41.7333,2,21.05655,positive_increase,100.0,1.1796236938176214,氧化沟/SBR
51709,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,2190000.0,1755143.827722377,1056.772098671643,喀什,喀什 type: 基准站 Lat: 39.483333 Lon: 75.75 altitude: 1385.6 alt_qiya: 1386.7 县级: 疏附县 县级码: 653121 地级: 喀什地区 省级: 新疆维吾尔自治区,75.75,39.4833,1,23.9272,positive_increase,100.0,0.1056772098671643,氧化沟/SBR
51811,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,4015000.0,2509635.352142676,1511.0514455251052,莎车,莎车 type: 基本站 Lat: 38.433333 Lon: 77.266667 altitude: 1231.2 alt_qiya: 1232.2 县级: 莎车县 县级码: 653125 地级: 喀什地区 省级: 新疆维吾尔自治区,77.2667,38.4333,1,4.8003,positive_increase,100.0,0.15110514455251053,氧化沟/SBR
51828,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,5110000.0,3332495.9520688187,2006.4958127406355,和田,和田 type: 基准站 Lat: 37.133333 Lon: 79.933333 altitude: 1375.0 alt_qiya: 1376.0 县级: 和田市 县级码: 653201 地级: 和田地区 省级: 新疆维吾尔自治区,79.9333,37.1333,1,3.9263,positive_increase,100.0,0.20064958127406354,氧化沟/SBR
52203,medium_oxidation_sbr,1,1,新疆维吾尔自治区,,12045000.0,9054630.504219562,5451.793026590598,哈密,哈密 type: 基准站 Lat: 42.816667 Lon: 93.516667 altitude: 737.2 alt_qiya: 738.3 县级: 伊州区 县级码: 650502 地级: 哈密市 省级: 新疆维吾尔自治区,93.5167,42.8167,1,3.8642,positive_increase,100.0,0.5451793026590598,氧化沟/SBR
52418,high_pond_lagoon,2,1,甘肃省,,3467500.0,777357.6231536472,347.5565933119957,敦煌,敦煌 type: 基准站 Lat: 40.15 Lon: 94.683333 altitude: 1139.0 alt_qiya: 1139.6 县级: 敦煌市 县级码: 620982 地级: 酒泉市 省级: 甘肃省,94.6833,40.15,2,8.959900000000001,positive_increase,100.0,0.03475565933119957,稳定塘/氧化塘
52533,medium_oxidation_sbr,2,1,甘肃省,,19783000.0,13001836.637302708,5813.12116053804,酒泉,酒泉 type: 基准站 Lat: 39.766667 Lon: 98.483333 altitude: 1477.2 alt_qiya: 1478.4 县级: 肃州区 县级码: 620902 地级: 酒泉市 省级: 甘肃省,98.4833,39.7667,2,9.93985,positive_increase,100.0,0.5813121160538041,氧化沟/SBR
52607,medium_oxidation_sbr,2,1,内蒙古自治区,,11607000.0,9053975.0940566,5866.070463439272,乌斯太,乌斯太 type: 一般站 Lat: 39.433333 Lon: 106.65 altitude: 1252.6 alt_qiya: 1254.0 县级: 阿拉善左旗 县级码: 152921 地级: 阿拉善盟 省级: 内蒙古自治区,106.65,39.4333,3,7.129833333333333,positive_decline,94.95770262779348,0.5866070463439272,氧化沟/SBR
